gene_id,s_dmso,s_drb_1,s_flavopiridol_2,s_triptolide_3
AALF008409,18,7,12,15
AALF008410,2,1,0,0
AALF008411,14,2,4,0
AALF008412,0,0,0,0
AALF008413,165,136,116,120
AALF008414,14,4,3,0
AALF008415,10,2,0,0
AALF008416,0,0,0,0
AALF008417,45,23,14,7
AALF008418,0,1,0,0
AALF008420,197,85,77,52
AALF008421,6,12,3,4
AALF008422,4052,6176,4177,5116
AALF008423,1416,2117,1512,1922
AALF008424,0,0,0,0
AALF008426,0,0,0,0
AALF008427,0,0,0,0
AALF008428,4,4,3,3
AALF008430,0,0,0,0
AALF008431,242,366,286,186
AALF008432,215,211,158,195
AALF008433,57,23,6,13
AALF008434,243,228,127,170
AALF008435,4,0,0,1
AALF008437,83,63,43,73
AALF008438,53,19,15,6
AALF008439,45,14,3,4
AALF008440,5,1,2,4
AALF008441,0,0,0,0
AALF008442,0,0,0,1
AALF008444,1,0,1,0
AALF008448,10,15,20,36
AALF008449,0,0,0,0
AALF008450,0,0,0,0
AALF008451,2,5,1,9
AALF008452,4,4,4,4
AALF008453,0,3,1,0
AALF008455,0,0,0,0
AALF008456,0,0,0,0
AALF008457,0,0,0,0
AALF008458,0,0,0,0
AALF008460,4,4,0,2
AALF008461,31,32,10,23
AALF008462,2,0,0,0
AALF008463,29,8,10,16
AALF008464,0,0,0,0
AALF008465,390,203,150,178
AALF008466,0,0,0,0
AALF008467,3,1,3,1
AALF008468,0,0,0,0
AALF008469,0,0,0,0
AALF008470,0,0,0,0
AALF008472,697,668,401,316
AALF008473,8,4,7,0
AALF008474,71,25,19,11
AALF008475,86,59,45,41
AALF008478,0,0,0,0
AALF008479,0,1,0,0
AALF008480,0,0,0,0
AALF008481,0,0,0,0
AALF008482,0,0,0,0
AALF008483,0,0,0,0
AALF008484,0,0,1,0
AALF008485,2,1,0,0
AALF008486,0,0,1,1
AALF008488,24,10,5,8
AALF008489,14,1,6,1
AALF008490,0,0,0,0
AALF008491,0,0,0,0
AALF008492,0,0,0,0
AALF008493,0,2,0,0
AALF008494,0,0,0,0
AALF008495,0,0,0,0
AALF008496,0,2,0,0
AALF008497,6,1,0,0
AALF008498,26,10,3,3
AALF008499,0,0,0,0
AALF008500,85,61,31,28
AALF008501,0,0,0,0
AALF008507,0,0,0,0
AALF008509,139,129,53,55
AALF008510,3,2,0,1
AALF008511,0,1,0,0
AALF008512,0,0,0,0
AALF008513,97,73,37,16
AALF008514,0,0,0,0
AALF008515,0,0,0,0
AALF008516,41,26,14,22
AALF008519,1,1,0,1
AALF008520,0,0,0,0
AALF008521,1,0,0,0
AALF008522,11,175,136,12
AALF008523,0,0,0,0
AALF008524,0,0,0,0
AALF008525,81,70,31,31
AALF008529,0,0,0,0
AALF008530,13,24,14,15
AALF008531,45,45,33,41
AALF008532,3,0,3,1
AALF008534,0,0,0,0
AALF008536,0,0,0,0
AALF008538,811,1064,791,1017
AALF008539,60,56,28,46
AALF008540,68,39,17,15
AALF008541,76,43,24,11
AALF008543,0,0,0,0
AALF008548,0,0,0,0
AALF008550,456,389,213,339
AALF008551,0,0,0,0
AALF008552,0,0,0,0
AALF008553,0,0,0,0
AALF008554,0,3,0,4
AALF008555,3,10,4,8
AALF008556,30,11,13,11
AALF008557,11,1,9,2
AALF008562,0,0,0,0
AALF008563,0,0,0,1
AALF008564,0,0,1,0
AALF008565,5,13,5,10
AALF008566,0,0,1,0
AALF008567,0,0,0,0
AALF008569,2715,3790,2915,3770
AALF008576,827,293,393,64
AALF008577,1229,1091,856,994
AALF008578,77,18,19,11
AALF008579,0,0,0,0
AALF008580,1107,738,653,702
AALF008581,302,396,283,385
AALF008582,118,76,60,82
AALF008583,306,336,248,340
AALF008584,102,127,87,43
AALF008585,2,1,0,0
AALF008586,0,0,0,0
AALF008587,0,0,0,0
AALF008588,0,0,0,0
AALF008589,42,6,10,2
AALF008590,123,141,102,131
AALF008591,296,286,224,305
AALF008592,610,223,138,150
AALF008594,0,0,0,0
AALF008595,11,0,1,2
AALF008597,2,0,0,0
AALF008598,136,78,26,14
AALF008603,4,2,0,0
AALF008604,17,5,1,1
AALF008607,0,0,0,0
AALF008608,103,70,51,70
AALF008609,120,37,8,20
AALF008610,0,0,0,0
AALF008611,1,1,0,4
AALF008612,65,16,19,22
AALF008613,387,238,184,117
AALF008614,66,11,4,4
AALF008615,4,7,5,13
AALF008616,42,127,72,11
AALF008617,14,4,5,4
AALF008618,95,22,19,23
AALF008619,0,1,0,0
AALF008620,0,0,0,0
AALF008621,2,0,0,0
AALF008622,32,1,3,2
AALF008623,2,0,0,0
AALF008624,15,0,1,0
AALF008625,4,0,0,0
AALF008627,1,0,1,1
AALF008629,0,0,0,0
AALF008632,61,31,33,32
AALF008635,71,17,5,11
AALF008636,0,0,0,0
AALF008641,0,0,0,0
AALF008643,15,1,3,0
AALF008644,0,0,0,0
AALF008645,0,0,0,0
AALF008646,0,0,0,0
AALF008649,0,0,0,0
AALF008652,30,50,23,34
AALF008653,0,0,0,0
AALF008654,193,44,31,29
AALF008655,1,2,1,0
AALF008656,121,201,124,32
AALF008657,3542,7769,5047,4314
AALF008658,72,32,15,7
AALF008660,0,0,0,0
AALF008661,36,23,15,21
AALF008663,23,7,2,1
AALF008664,226,294,235,274
AALF008665,27,9,9,6
AALF008666,7,10,1,0
AALF008667,4,4,3,1
AALF008668,34,0,1,2
AALF008669,0,0,0,0
AALF008670,0,0,0,0
AALF008675,0,0,0,0
AALF008676,0,0,0,0
AALF008677,0,0,0,0
AALF008678,1101,1360,1098,226
AALF008680,1,0,1,3
AALF008681,0,0,4,0
AALF008683,0,0,0,0
AALF008684,0,0,0,0
AALF008685,29,34,23,27
AALF008686,0,2,0,0
AALF008687,67,139,92,112
AALF008688,0,0,0,0
AALF008690,3,0,0,0
AALF008692,5,75,125,0
AALF008693,0,0,0,0
AALF008694,0,0,0,0
AALF008695,8,4,1,0
AALF008697,17,6,4,2
AALF008698,83,85,41,71
AALF008699,18,4,2,3
AALF008700,33,22,22,20
AALF008701,2,6,0,4
AALF008704,109,62,27,79
AALF008705,0,0,2,2
AALF008706,91,71,47,68
AALF008707,1,0,0,0
AALF008708,0,0,0,0
AALF008709,4,9,7,9
AALF008710,0,0,0,0
AALF008711,0,0,0,0
AALF008712,0,0,0,0
AALF008713,84,63,34,71
AALF008714,0,0,0,0
AALF008717,105,138,69,68
AALF008718,54,7,12,16
AALF008719,167,145,106,143
AALF008720,1,18,3,9
AALF008721,3,2,1,0
AALF008722,35,10,6,1
AALF008724,0,0,0,0
AALF008725,0,0,0,4
AALF008727,208,80,66,86
AALF008728,0,0,0,0
AALF008729,0,0,0,0
AALF008733,0,0,0,0
AALF008734,0,0,0,0
AALF008738,0,0,0,0
AALF008739,2,4,2,1
AALF008740,49,16,22,18
AALF008741,2,10,0,5
AALF008742,3,2,1,3
AALF008746,0,0,0,0
AALF008747,0,0,0,0
AALF008748,138,108,74,155
AALF008749,0,0,0,0
AALF008750,377,349,224,296
AALF008751,14,0,1,1
AALF008757,4,9,4,6
AALF008758,31,52,21,7
AALF008759,21,42,51,59
AALF008761,3,1,1,0
AALF008762,150,112,45,40
AALF008763,0,0,0,0
AALF008764,0,0,0,0
AALF008765,51,59,42,31
AALF008766,2,6,1,4
AALF008767,12,16,16,12
AALF008768,0,0,0,0
AALF008769,147,99,50,72
AALF008770,119,62,72,6
AALF008771,355,276,244,188
AALF008772,2,0,0,0
AALF008773,0,1,3,0
AALF008775,0,0,0,0
AALF008776,0,2,0,0
AALF008779,0,0,0,0
AALF008781,0,0,0,0
AALF008782,0,0,0,0
AALF008783,0,0,0,1
AALF008784,0,0,0,0
AALF008785,129,30,46,34
AALF008786,37,23,28,8
AALF008787,0,0,0,0
AALF008788,2,0,0,0
AALF008789,64,18,9,6
AALF008790,670,402,377,439
AALF008791,0,0,0,0
AALF008796,0,0,0,0
AALF008798,0,1,0,1
AALF008801,216,125,86,105
AALF008802,0,0,0,0
AALF008803,0,0,0,0
AALF008804,1527,883,657,845
AALF008805,161,120,98,88
AALF008807,9,2,2,0
AALF008808,23,49,17,33
AALF008809,2322,4898,3673,4189
AALF008810,200,75,29,77
AALF008811,422,206,220,290
AALF008812,210,112,61,51
AALF008813,234,50,50,70
AALF008814,266,94,42,55
AALF008815,234,46,49,15
AALF008816,60,23,7,0
AALF008817,17,0,0,1
AALF008818,237,343,234,173
AALF008819,3,1,0,1
AALF008820,13,3,5,6
AALF008821,0,0,0,0
AALF008822,0,0,0,0
AALF008823,2,2,1,0
AALF008824,7,10,2,7
AALF008834,699,515,548,427
AALF008835,80,50,45,51
AALF008836,166,64,51,59
AALF008840,91,90,46,73
AALF008841,0,0,0,0
AALF008843,57,8,17,12
AALF008844,68,24,14,9
AALF008853,0,0,0,0
AALF008855,0,0,0,0
AALF008856,0,0,0,0
AALF008857,7,7,5,30
AALF008858,78,24,15,2
AALF008859,182,176,103,114
AALF008860,7,7,4,5
AALF008861,0,0,0,0
AALF008862,1,0,0,0
AALF008864,24,5,2,0
AALF008865,77,92,49,71
AALF008867,60,21,11,5
AALF008868,67,15,12,2
AALF008869,120,16,3,8
AALF008870,78,45,37,4
AALF008871,62,17,14,11
AALF008872,408,221,138,129
AALF008874,108,48,25,29
AALF008876,95,33,10,17
AALF008877,132,14,4,5
AALF008878,186,48,26,50
AALF008879,4,5,0,0
AALF008880,0,0,0,0
AALF008883,22,5,7,12
AALF008884,0,0,0,0
AALF008885,0,0,0,0
AALF008888,0,0,0,0
AALF008889,0,0,0,0
AALF008891,80,29,22,13
AALF008892,17,7,3,5
AALF008893,28,1,5,0
AALF008894,120,192,195,104
AALF008895,15,41,33,30
AALF008896,281,143,214,29
AALF008897,220,115,62,80
AALF008898,55,20,9,23
AALF008899,522,119,87,123
AALF008900,0,0,0,0
AALF008901,0,0,0,0
AALF008902,2,0,0,0
AALF008903,131,4,12,4
AALF008904,67,39,26,51
AALF008905,0,0,0,0
AALF008906,1,0,0,0
AALF008907,0,0,0,0
AALF008909,0,0,0,0
AALF008910,0,0,0,0
AALF008911,0,0,0,0
AALF008912,0,0,0,1
AALF008913,98,49,23,9
AALF008914,8,8,2,8
AALF008918,0,0,0,0
AALF008919,81,330,259,254
AALF008920,437,220,202,159
AALF008921,3,0,0,0
AALF008922,8,1,0,5
AALF008923,7,0,3,3
AALF008924,54,35,24,32
AALF008925,4,3,2,1
AALF008926,38,6,4,0
AALF008929,7,2,0,0
AALF008930,690,151,77,137
AALF008931,1061,566,514,416
AALF008932,118,53,17,23
AALF008933,11,6,0,0
AALF008934,83,16,30,3
AALF008935,0,0,0,1
AALF008936,28,31,26,38
AALF008938,402,464,302,386
AALF008939,1,0,2,0
AALF008940,146,129,88,79
AALF008941,522,356,225,296
AALF008942,493,332,231,218
AALF008943,916,745,740,971
AALF008944,41,31,27,45
AALF008945,1,7,3,9
AALF008946,7,4,0,0
AALF008947,96,123,78,88
AALF008948,0,0,0,0
AALF008949,12,10,3,0
AALF008950,0,0,0,0
AALF008951,1,0,0,0
AALF008952,2,1,2,0
AALF008953,14,19,9,15
AALF008954,29,19,18,17
AALF008955,70,36,45,45
AALF008956,0,0,0,0
AALF008958,17,1,9,10
AALF008959,7,8,3,3
AALF008960,0,0,0,0
AALF008961,0,0,0,0
AALF008962,263,644,496,500
AALF008963,0,0,0,1
AALF008964,0,0,0,0
AALF008965,143,103,44,21
AALF008966,313,324,363,348
AALF008967,5,4,0,0
AALF008968,9,14,5,2
AALF008969,25,9,3,10
AALF008970,194,18,15,12
AALF008975,0,0,0,0
AALF008976,120,31,32,17
AALF008977,39,9,6,10
AALF008978,308,354,252,429
AALF008979,352,515,383,606
AALF008981,1,3,2,2
AALF008983,0,0,0,0
AALF008984,2,0,0,0
AALF008985,0,0,0,0
AALF008988,0,3,0,0
AALF008989,0,0,0,0
AALF008990,0,0,0,0
AALF008991,0,0,0,0
AALF008993,6,0,3,2
AALF008994,0,0,0,3
AALF008995,0,0,0,0
AALF008997,73,21,18,7
AALF008998,71,93,50,74
AALF008999,17,3,4,0
AALF009001,9,2,3,2
AALF009002,7,2,0,0
AALF009003,107,103,78,109
AALF009005,24,18,20,14
AALF009006,11,18,9,15
AALF009008,0,0,0,0
AALF009009,0,0,0,0
AALF009010,94,41,15,18
AALF009011,6122,5111,3626,310
AALF009012,8,10,10,0
AALF009013,0,0,0,0
AALF009015,0,0,0,0
AALF009016,0,0,0,0
AALF009017,369,63,38,28
AALF009018,12,2,4,1
AALF009022,0,0,0,0
AALF009023,1,0,0,0
AALF009024,3,0,0,0
AALF009025,1,1,0,1
AALF009026,0,0,0,0
AALF009027,0,0,0,0
AALF009028,0,0,0,0
AALF009029,21,4,5,3
AALF009030,0,1,0,0
AALF009031,34,3,0,1
AALF009032,48,42,32,40
AALF009033,25,13,5,1
AALF009034,0,0,0,0
AALF009035,190,183,136,186
AALF009037,20,7,1,0
AALF009038,17,1,11,1
AALF009039,0,2,0,0
AALF009040,0,0,0,0
AALF009044,0,0,0,0
AALF009045,0,1,0,0
AALF009046,7,0,2,0
AALF009048,7,4,4,11
AALF009049,0,0,0,0
AALF009050,0,0,0,3
AALF009051,0,0,0,0
AALF009052,0,0,0,0
AALF009054,43,50,27,34
AALF009056,237,431,272,360
AALF009057,0,0,0,0
AALF009059,0,0,0,0
AALF009060,0,0,0,0
AALF009061,0,0,0,0
AALF009062,7,10,0,3
AALF009063,42,6,1,10
AALF009064,0,0,0,0
AALF009065,1,0,2,5
AALF009066,2,0,0,1
AALF009067,37,40,25,42
AALF009068,34,3,11,8
AALF009069,0,0,0,0
AALF009070,3,0,1,2
AALF009072,0,2,0,0
AALF009073,0,0,0,0
AALF009086,0,0,0,0
AALF009087,172,81,145,79
AALF009088,0,0,0,0
AALF009089,0,0,0,0
AALF009090,86,21,29,10
AALF009091,0,1,0,0
AALF009094,0,0,0,0
AALF009095,28,35,15,23
AALF009096,410,494,369,472
AALF009097,101,47,28,25
AALF009099,0,0,0,0
AALF009100,0,0,0,0
AALF009101,60,18,19,20
AALF009102,270,330,248,235
AALF009103,42,10,8,4
AALF009104,0,0,0,0
AALF009105,89,38,55,12
AALF009106,228,240,163,262
AALF009107,44,56,32,58
AALF009108,6,2,5,3
AALF009109,26,40,27,18
AALF009111,0,0,0,1
AALF009112,0,0,0,0
AALF009114,0,6,1,2
AALF009115,0,0,0,0
AALF009116,0,1,5,0
AALF009117,0,0,0,0
AALF009124,354,537,350,495
AALF009125,312,197,106,72
AALF009129,0,3,0,4
AALF009130,185,180,97,177
AALF009131,44,107,50,53
AALF009132,102,59,51,76
AALF009133,16,26,21,17
AALF009134,301,98,82,69
AALF009135,0,0,0,0
AALF009136,64,22,21,33
AALF009137,37,6,9,0
AALF009138,32,11,12,6
AALF009139,95,73,24,2
AALF009140,95,19,10,16
AALF009141,168,246,170,44
AALF009142,182,337,223,294
AALF009143,13,28,11,23
AALF009144,1,0,0,0
AALF009145,0,0,0,0
AALF009147,5,8,2,0
AALF009150,0,0,0,0
AALF009151,0,1,0,0
AALF009152,1,0,1,3
AALF009155,206,73,79,36
AALF009156,0,0,0,0
AALF009157,0,0,0,0
AALF009158,0,0,0,0
AALF009159,0,0,0,0
AALF009160,0,0,0,0
AALF009161,0,0,0,0
AALF009164,0,0,0,0
AALF009165,1,1,0,1
AALF009166,2,2,1,1
AALF009167,82,92,69,83
AALF009168,0,0,0,0
AALF009169,75,76,55,63
AALF009170,12,13,4,5
AALF009172,686,412,372,396
AALF009184,0,0,0,0
AALF009185,0,0,0,0
AALF009186,0,0,0,0
AALF009187,0,0,0,0
AALF009188,0,0,0,0
AALF009189,0,0,0,0
AALF009190,0,0,0,0
AALF009191,0,0,0,2
AALF009192,0,0,0,0
AALF009193,0,0,0,0
AALF009194,0,0,0,0
AALF009196,37,16,0,27
AALF009200,6,8,4,1
AALF009201,39,32,29,44
AALF009202,0,2,0,2
AALF009203,85,33,31,72
AALF009204,0,0,0,0
AALF009205,2,3,1,1
AALF009206,0,0,0,0
AALF009207,0,0,0,0
AALF009208,2,0,0,6
AALF009209,103,40,18,25
AALF009210,0,0,0,0
AALF009211,6,10,8,20
AALF009212,51,15,9,13
AALF009213,0,0,0,0
AALF009216,0,0,0,0
AALF009217,0,0,0,0
AALF009219,132,25,27,19
AALF009221,0,0,0,0
AALF009225,0,0,0,0
AALF009226,36,29,17,9
AALF009227,0,0,0,1
AALF009228,0,0,0,0
AALF009229,23,30,13,22
AALF009232,5,8,2,5
AALF009233,49,9,2,2
AALF009234,1891,2663,1864,2125
AALF009235,62,26,10,12
AALF009236,0,0,0,0
AALF009237,0,0,0,0
AALF009238,0,1,0,0
AALF009239,0,0,0,0
AALF009241,0,0,1,0
AALF009242,0,2,2,0
AALF009243,0,0,0,0
AALF009244,2,4,0,1
AALF009245,0,0,0,0
AALF009246,267,187,218,238
AALF009256,71,22,21,12
AALF009257,0,0,0,0
AALF009261,70,60,33,52
AALF009262,0,0,0,0
AALF009263,86,44,24,11
AALF009264,632,516,391,416
AALF009265,0,0,0,0
AALF009266,347,268,195,175
AALF009267,502,645,360,440
AALF009268,0,4,0,0
AALF009269,0,2,0,0
AALF009270,0,3,0,0
AALF009271,0,6,0,4
AALF009272,326,120,97,150
AALF009273,0,0,0,0
AALF009274,0,0,0,0
AALF009275,0,0,0,0
AALF009276,0,0,0,0
AALF009277,0,0,0,0
AALF009278,0,0,0,0
AALF009279,77,4,9,3
AALF009280,17,0,3,0
AALF009281,11,2,1,2
AALF009282,29,10,10,7
AALF009283,0,0,0,0
AALF009285,403,383,238,352
AALF009288,0,0,0,0
AALF009289,0,0,0,0
AALF009290,0,0,0,0
AALF009292,0,0,0,0
AALF009294,0,0,0,0
AALF009295,0,0,0,0
AALF009296,1,0,0,0
AALF009300,65,56,30,36
AALF009303,258,272,192,239
AALF009304,1004,1035,686,981
AALF009306,0,0,0,0
AALF009307,0,0,0,0
AALF009308,0,0,0,0
AALF009309,0,0,0,0
AALF009314,0,0,0,1
AALF009315,0,0,0,0
AALF009316,0,1,0,1
AALF009317,0,0,1,0
AALF009318,0,1,0,0
AALF009319,149,111,72,42
AALF009320,944,733,543,625
AALF009321,8,3,0,1
AALF009322,123,59,23,18
AALF009323,4,13,4,2
AALF009325,0,0,0,0
AALF009326,0,0,0,0
AALF009327,41,9,9,8
AALF009328,0,0,0,0
AALF009329,0,0,0,0
AALF009332,3,4,0,5
AALF009333,515,9,15,4
AALF009334,0,0,0,5
AALF009337,0,0,0,0
AALF009338,0,0,0,0
AALF009339,68,38,15,25
AALF009340,20,32,10,12
AALF009341,0,0,0,0
AALF009342,0,0,0,0
AALF009343,0,0,0,0
AALF009344,0,0,0,0
AALF009345,0,0,0,0
AALF009346,112,94,36,64
AALF009347,0,0,0,0
AALF009348,0,0,0,0
AALF009349,203,169,92,119
AALF009350,169,174,106,185
AALF009351,1735,2508,1708,2189
AALF009352,31,13,5,6
AALF009353,0,0,0,0
AALF009354,0,0,0,0
AALF009355,0,0,0,0
AALF009359,298,284,195,247
AALF009360,77,29,23,12
AALF009361,11,3,2,3
AALF009362,27,9,14,7
AALF009363,0,0,0,0
AALF009364,10,10,2,2
AALF009366,0,0,0,0
AALF009367,232,161,142,192
AALF009368,0,0,0,0
AALF009369,0,0,0,0
AALF009370,38,7,15,0
AALF009371,0,0,0,0
AALF009372,357,485,342,455
AALF009373,239,88,55,74
AALF009374,31,2,2,0
AALF009375,3,1,0,1
AALF009376,44,11,11,7
AALF009377,23,3,3,1
AALF009378,12,15,9,19
AALF009379,1,0,0,0
AALF009382,0,0,0,0
AALF009383,8,11,7,10
AALF009384,11,0,1,0
AALF009385,8,0,2,0
AALF009386,2,0,1,0
AALF009387,0,0,0,0
AALF009388,9,3,2,0
AALF009389,42,21,18,22
AALF009390,15,6,5,7
AALF009391,0,1,0,3
AALF009392,4,2,0,3
AALF009393,0,0,0,1
AALF009394,43,13,5,13
AALF009401,174,142,100,66
AALF009402,103,71,41,41
AALF009403,103,69,51,17
AALF009404,57,59,53,51
AALF009405,1,2,0,1
AALF009406,7,0,2,0
AALF009407,0,0,0,0
AALF009408,123,73,31,43
AALF009409,0,0,0,0
AALF009412,9,6,3,4
AALF009413,11,3,8,4
AALF009414,2,0,0,0
AALF009415,0,0,1,0
AALF009416,0,0,0,0
AALF009417,0,0,0,0
AALF009418,1311,1781,1355,1693
AALF009419,54,67,51,86
AALF009420,0,0,0,0
AALF009421,0,0,0,0
AALF009422,0,0,0,0
AALF009424,72,22,12,9
AALF009425,80,5,3,6
AALF009427,0,0,1,0
AALF009428,37,22,18,9
AALF009429,14,5,2,2
AALF009430,103,32,32,28
AALF009432,1,0,0,0
AALF009440,0,0,0,0
AALF009441,0,1,0,0
AALF009442,0,0,0,0
AALF009444,2,2,3,0
AALF009445,158,244,147,230
AALF009446,142,70,20,72
AALF009447,0,0,0,0
AALF009448,0,0,0,0
AALF009453,0,0,0,2
AALF009454,60,25,26,31
AALF009457,0,2,0,0
AALF009458,0,0,0,0
AALF009461,0,0,0,0
AALF009462,0,0,0,0
AALF009465,0,0,0,0
AALF009466,0,0,0,2
AALF009467,0,0,0,0
AALF009469,0,0,0,0
AALF009470,0,0,0,0
AALF009471,2,4,2,0
AALF009472,3886,2424,2658,3333
AALF009473,3,6,3,3
AALF009474,0,0,2,0
AALF009475,0,0,0,0
AALF009476,0,0,0,0
AALF009478,0,0,0,0
AALF009479,34,31,16,29
AALF009480,0,0,2,1
AALF009481,511,244,234,228
AALF009482,29,7,2,5
AALF009483,106,19,21,32
AALF009484,37,9,11,9
AALF009485,0,0,0,0
AALF009487,13,5,0,4
AALF009492,0,0,0,1
AALF009493,11,5,4,2
AALF009494,70,40,12,5
AALF009495,122,38,17,7
AALF009496,27,25,22,36
AALF009497,2,5,3,2
AALF009498,0,0,0,0
AALF009499,0,0,0,0
AALF009500,39,38,31,30
AALF009503,0,0,0,0
AALF009504,0,0,0,0
AALF009505,0,0,0,0
AALF009506,25,59,36,52
AALF009507,0,0,0,0
AALF009508,1,1,1,2
AALF009509,282,378,260,367
AALF009510,12,3,8,1
AALF009511,1,0,0,0
AALF009512,27,10,20,12
AALF009513,342,364,195,218
AALF009514,188,71,47,17
AALF009515,74,71,55,25
AALF009520,25,15,14,4
AALF009521,149,6,15,9
AALF009523,149,29,26,33
AALF009524,27,20,3,6
AALF009525,9,2,1,3
AALF009526,419,152,134,97
AALF009527,596,69,62,33
AALF009528,49,9,7,14
AALF009530,0,0,0,0
AALF009531,0,2,0,0
AALF009532,2,0,0,1
AALF009533,0,0,0,0
AALF009534,33,50,28,24
AALF009535,89,35,35,27
AALF009536,46,17,15,40
AALF009537,168,37,36,29
AALF009538,103,46,56,57
AALF009539,4,5,6,6
AALF009540,5,5,2,5
AALF009541,96,55,39,36
AALF009543,0,0,0,0
AALF009548,22,20,13,8
AALF009549,0,0,0,0
AALF009550,0,0,0,0
AALF009551,0,0,0,0
AALF009552,0,0,0,0
AALF009553,0,0,0,0
AALF009555,15,2,1,1
AALF009556,1211,1927,1568,1192
AALF009557,0,1,1,0
AALF009562,0,0,0,0
AALF009564,5,2,1,1
AALF009566,0,0,0,0
AALF009567,0,0,0,0
AALF009568,0,0,0,0
AALF009569,3,1,1,1
AALF009570,0,0,0,0
AALF009571,11,3,0,4
AALF009572,116,126,93,121
AALF009573,7,0,1,1
AALF009574,21,4,2,3
AALF009575,0,0,2,0
AALF009579,0,0,1,0
AALF009580,62,87,53,50
AALF009581,0,0,0,0
AALF009587,0,0,0,0
AALF009589,0,0,0,0
AALF009591,0,0,0,1
AALF009594,2741,208,112,197
AALF009595,51,73,38,56
AALF009596,0,1,0,0
AALF009597,63,53,36,68
AALF009598,12,4,2,2
AALF009599,24,9,7,6
AALF009600,4,0,0,0
AALF009601,34,14,11,16
AALF009602,8,2,0,0
AALF009603,5,13,4,2
AALF009604,8,5,0,0
AALF009605,87,7,4,11
AALF009606,143,60,49,83
AALF009607,0,0,0,0
AALF009609,0,0,0,0
AALF009610,29,39,22,35
AALF009611,25,14,7,9
AALF009612,5,1,1,4
AALF009613,17,1,3,0
AALF009614,55,49,28,17
AALF009615,61,84,71,42
AALF009616,0,0,0,0
AALF009617,0,0,0,0
AALF009618,5,57,39,36
AALF009619,1,4,4,3
AALF009621,0,0,0,0
AALF009622,17,13,1,4
AALF009623,1,0,0,1
AALF009624,0,0,0,0
AALF009625,0,0,0,0
AALF009627,19,9,5,5
AALF009628,5,0,0,0
AALF009629,0,10,1,1
AALF009630,7,7,3,1
AALF009631,14,1,2,4
AALF009636,17,8,8,1
AALF009637,1,0,0,0
AALF009638,0,0,0,0
AALF009639,932,333,225,244
AALF009641,32,15,5,2
AALF009642,0,0,0,0
AALF009643,0,0,0,0
AALF009644,0,0,0,0
AALF009645,51,18,29,35
AALF009647,0,0,0,0
AALF009648,0,0,0,0
AALF009649,168,90,45,50
AALF009650,782,936,678,837
AALF009651,68,29,11,6
AALF009652,181,101,72,60
AALF009653,34,15,9,2
AALF009654,321,359,168,149
AALF009655,0,0,0,0
AALF009656,0,5,1,0
AALF009657,959,2028,1475,9
AALF009658,1251,1398,1020,873
AALF009659,0,0,0,0
AALF009661,80,51,40,50
AALF009662,651,239,99,184
AALF009663,7,2,1,4
AALF009664,111,121,116,119
AALF009665,1,0,0,0
AALF009668,0,0,0,0
AALF009669,0,0,0,1
AALF009670,0,0,0,0
AALF009672,511,585,339,452
AALF009673,0,0,0,0
AALF009674,1739,2128,834,586
AALF009675,38,30,18,23
AALF009676,0,0,0,2
AALF009677,0,0,0,0
AALF009678,117,98,73,97
AALF009679,4,1,0,1
AALF009680,758,630,420,464
AALF009682,0,0,0,0
AALF009683,76,23,13,46
AALF009684,2,1,0,5
AALF009685,163,68,49,57
AALF009686,20,40,32,15
AALF009687,96,154,102,151
AALF009688,405,386,265,269
AALF009689,0,3,1,1
AALF009690,0,0,0,0
AALF009692,117,31,24,21
AALF009693,0,0,0,0
AALF009694,0,0,0,0
AALF009696,0,0,0,0
AALF009697,82,41,33,57
AALF009698,0,0,0,0
AALF009699,320,254,166,79
AALF009700,188,80,51,49
AALF009701,226,96,73,39
AALF009702,147,47,25,23
AALF009703,381,243,191,204
AALF009704,43,9,13,2
AALF009705,151,95,37,73
AALF009706,0,0,0,0
AALF009707,1,0,0,1
AALF009709,1,1,0,3
AALF009710,178,97,93,97
AALF009711,813,525,185,79
AALF009712,201,190,116,76
AALF009713,31,41,23,11
AALF009714,0,0,0,0
AALF009715,150,50,44,32
AALF009716,95,21,17,34
AALF009717,3,0,0,3
AALF009719,0,0,0,0
AALF009721,57,11,19,21
AALF009722,194,172,100,120
AALF009723,84,24,14,4
AALF009725,164,38,48,59
AALF009727,0,0,0,0
AALF009728,0,0,0,0
AALF009729,0,0,0,0
AALF009730,72,33,23,33
AALF009731,10,19,13,5
AALF009733,7,1,1,0
AALF009734,93,42,32,13
AALF009735,6,2,0,0
AALF009736,63,13,10,9
AALF009737,8,5,7,3
AALF009738,2,0,1,0
AALF009739,0,0,0,0
AALF009740,247,110,94,61
AALF009741,136,98,77,5
AALF009743,0,0,0,0
AALF009744,78,21,28,19
AALF009745,5,6,1,0
AALF009746,23,22,10,0
AALF009747,1,1,0,0
AALF009748,351,96,132,45
AALF009749,428,320,223,322
AALF009750,23,22,19,21
AALF009751,16,21,14,21
AALF009752,0,0,0,0
AALF009759,0,0,0,0
AALF009760,0,0,0,0
AALF009763,170,109,72,56
AALF009764,0,0,0,0
AALF009765,292,390,286,166
AALF009766,35,22,21,3
AALF009767,66,13,6,9
AALF009768,231,79,52,64
AALF009769,0,0,0,0
AALF009770,215,225,160,153
AALF009771,101,101,120,94
AALF009772,0,0,0,0
AALF009773,0,0,0,0
