gene_ID,dmso,drb,flavopiridol,triptolide
AALF013667-RA,11,9,10,10
AALF013668-RA,23,16,13,19
AALF013669-RA,18,1,3,0
AALF013670-RA,52,55,46,65
AALF013672-RA,0,0,0,0
AALF013673-RA,1,1,1,2
AALF013674-RA,6,4,2,3
AALF013676-RA,0,0,0,0
AALF013677-RA,0,0,0,0
AALF013678-RA,0,0,0,0
AALF013679-RA,0,0,0,0
AALF013691-RA,3,7,0,2
AALF013700-RA,1,0,1,2
AALF013702-RA,0,0,0,0
AALF013703-RA,0,0,1,0
AALF013704-RA,0,0,0,0
AALF013705-RA,0,0,0,0
AALF013707-RA,0,0,0,0
AALF013708-RA,0,0,0,0
AALF013709-RA,47,36,43,43
AALF013710-RA,5,4,1,7
AALF013711-RA,30,57,37,5
AALF013712-RA,1,0,0,0
AALF013714-RA,580,1135,691,600
AALF013715-RA,175,156,110,146
AALF013716-RA,0,0,0,0
AALF013717-RA,2,0,1,0
AALF013718-RA,0,0,0,0
AALF013719-RA,64,103,76,123
AALF013720-RA,15,6,2,3
AALF013722-RA,3,4,3,0
AALF013723-RA,65,73,56,88
AALF013724-RA,0,0,0,0
AALF013725-RA,0,0,0,0
AALF013727-RA,29,9,8,10
AALF013730-RA,0,0,0,0
AALF013731-RA,0,0,0,0
AALF013732-RA,0,0,0,0
AALF013733-RA,0,0,0,0
AALF013735-RA,0,0,0,0
AALF013736-RA,0,0,0,0
AALF013737-RA,0,0,0,0
AALF013738-RA,2,2,2,1
AALF013739-RA,0,0,0,0
AALF013740-RA,2,0,1,0
AALF013741-RA,0,1,0,0
AALF013745-RA,0,0,0,0
AALF013760-RA,0,0,0,0
AALF013764-RA,0,0,0,0
AALF013765-RA,4,2,0,1
AALF013766-RA,5,7,2,2
AALF013767-RA,8,1,1,2
AALF013769-RA,0,0,0,0
AALF013771-RA,0,1,0,0
AALF013775-RA,4,0,2,0
AALF013776-RA,0,0,1,0
AALF013777-RA,9,6,4,7
AALF013780-RA,1,0,0,0
AALF013781-RA,0,0,0,1
AALF013782-RA,0,0,0,0
AALF013784-RA,8,6,1,8
AALF013787-RA,6,20,9,12
AALF013792-RA,3,0,0,0
AALF013793-RA,33,17,5,4
AALF013794-RA,0,0,0,0
AALF013795-RA,8,4,2,3
AALF013800-RA,7,6,3,0
AALF013802-RA,16,2,10,2
AALF013803-RA,3,0,0,0
AALF013805-RA,0,0,0,0
AALF013806-RA,4,5,4,5
AALF013807-RA,0,0,1,0
AALF013808-RA,112,95,68,108
AALF013809-RA,10,1,5,1
AALF013810-RA,0,0,0,0
AALF013811-RA,9,1,3,3
AALF013813-RA,0,0,0,0
AALF013817-RA,0,0,0,0
AALF013821-RA,0,2,0,0
AALF013822-RA,3,2,0,0
AALF013823-RA,1,0,0,1
AALF013824-RA,0,0,0,2
AALF013825-RA,7,0,0,0
AALF013826-RA,8,8,3,4
AALF013827-RA,1,0,0,0
AALF013828-RA,2,7,4,7
AALF013829-RA,19,14,10,4
AALF013830-RA,73,95,70,78
AALF013831-RA,108,95,61,60
AALF013832-RA,88,115,69,88
AALF013833-RA,548,749,569,738
AALF013834-RA,2,1,0,0
AALF013835-RA,0,0,0,0
AALF013836-RA,2,0,0,0
AALF013837-RA,0,0,0,0
AALF013838-RA,0,0,0,0
AALF013839-RA,4,3,2,2
AALF013840-RA,4,4,4,2
AALF013841-RA,46,20,12,4
AALF013854-RA,0,0,0,0
AALF013855-RA,9,1,1,0
AALF013856-RA,0,0,0,1
AALF013857-RA,0,0,0,0
AALF013858-RA,0,0,0,0
AALF013859-RA,16,9,4,2
AALF013861-RA,4,13,7,6
AALF013864-RA,1,4,3,5
AALF013866-RA,0,0,0,0
AALF013869-RA,11,18,3,5
AALF013873-RA,0,0,0,0
AALF013874-RA,3,1,3,1
AALF013877-RA,0,0,0,0
AALF013878-RA,1,0,1,0
AALF013879-RA,1,0,2,0
AALF013880-RA,1,4,3,5
AALF013881-RA,7,6,7,2
AALF013882-RA,6,2,0,1
AALF013905-RA,1,1,0,0
AALF013906-RA,2,0,0,0
AALF013908-RA,6,1,0,1
AALF013910-RA,6,2,3,1
AALF013911-RA,22,5,1,2
AALF013912-RA,0,0,0,0
AALF013913-RA,1,0,0,0
AALF013914-RA,7,18,11,13
AALF013917-RA,0,0,0,0
AALF013923-RA,0,3,0,0
AALF013924-RA,18,2,3,5
AALF013926-RA,0,0,0,0
AALF013927-RA,39,20,4,17
AALF013928-RA,6,13,7,9
AALF013931-RA,0,2,0,2
AALF013932-RA,37,26,18,32
AALF013933-RA,15,6,2,10
AALF013934-RA,2,1,4,1
AALF013936-RA,8,5,2,5
AALF013937-RA,0,0,0,0
AALF013938-RA,0,0,0,0
AALF013939-RA,0,0,0,0
AALF013940-RA,0,0,1,0
AALF013941-RA,4,3,5,3
AALF013942-RA,8,1,2,0
AALF013953-RA,2,1,0,0
AALF013954-RA,3,0,0,0
AALF013956-RA,52,107,56,89
AALF013958-RA,0,0,0,0
AALF013959-RA,42,93,55,81
AALF013960-RA,125,209,256,280
AALF013961-RA,0,1,0,0
AALF013964-RA,4,1,3,0
AALF013965-RA,25,15,6,4
AALF013966-RA,0,0,0,0
AALF013967-RA,0,0,1,0
AALF013970-RA,0,0,0,0
AALF013973-RA,16,19,11,21
AALF013974-RA,19,7,4,7
AALF013975-RA,0,0,0,0
AALF013976-RA,0,0,0,0
AALF013977-RA,1,0,0,0
AALF013978-RA,4,0,0,0
AALF013979-RA,10,3,1,0
AALF013980-RA,5,0,0,1
AALF013982-RA,0,0,0,0
AALF013983-RA,1,0,0,1
AALF013984-RA,5,3,0,0
AALF013985-RA,20,17,9,11
AALF013986-RA,0,0,0,2
AALF013987-RA,0,0,0,0
AALF013988-RA,0,0,0,0
AALF013989-RA,53,8,5,7
AALF013998-RA,14,1,3,0
AALF013999-RA,4,0,1,0
AALF014000-RA,2,1,2,0
AALF014004-RA,8,4,6,3
AALF014005-RA,0,0,0,0
AALF014006-RA,0,0,0,0
AALF014008-RA,0,0,0,0
AALF014010-RA,12,4,0,1
AALF014011-RA,0,0,0,0
AALF014022-RA,6,2,3,2
AALF014023-RA,1,4,0,1
AALF014024-RA,14,8,4,6
AALF014025-RA,0,0,0,0
AALF014026-RA,0,0,0,0
AALF014027-RA,5,0,1,1
AALF014028-RA,11,15,6,11
AALF014030-RA,0,0,0,0
AALF014031-RA,0,0,0,1
AALF014032-RA,2,3,1,0
AALF014033-RA,117,81,59,56
AALF014034-RA,3,7,0,2
AALF014035-RA,17,6,3,7
AALF014036-RA,13,19,12,13
AALF014037-RA,46,22,20,14
AALF014038-RA,1,1,0,0
AALF014039-RA,3,9,9,1
AALF014040-RA,1,3,0,1
AALF014041-RA,3,0,1,0
AALF014042-RA,3,0,0,1
AALF014043-RA,6,7,20,3
AALF014044-RA,1,0,0,0
AALF014045-RA,0,0,0,0
AALF014046-RA,1,0,0,0
AALF014048-RA,43,33,13,8
AALF014049-RA,21,23,10,11
AALF014050-RA,6,9,7,2
AALF014051-RA,163,234,149,213
AALF014052-RA,0,0,0,0
AALF014058-RA,16,13,13,12
AALF014059-RA,36,45,27,31
AALF014060-RA,56,56,28,7
AALF014061-RA,304,148,111,128
AALF014065-RA,5,20,25,11
AALF014067-RA,0,0,0,0
AALF014070-RA,0,0,0,0
AALF014071-RA,1,0,0,0
AALF014074-RA,0,0,0,0
AALF014077-RA,0,0,0,0
AALF014081-RA,0,0,0,1
AALF014086-RA,2,0,1,0
AALF014087-RA,6,1,2,0
AALF014088-RA,81,97,59,67
AALF014089-RA,1,9,3,1
AALF014094-RA,4,0,2,1
AALF014095-RA,2,0,0,0
AALF014098-RA,2,1,0,0
AALF014099-RA,0,1,0,0
AALF014101-RA,0,0,2,0
AALF014107-RA,2,4,2,2
AALF014110-RA,0,0,0,0
AALF014111-RA,3,6,10,6
AALF014112-RA,5,2,0,0
AALF014114-RA,3,1,0,0
AALF014115-RA,14,0,0,4
AALF014116-RA,0,0,0,0
AALF014117-RA,12,1,0,1
AALF014118-RA,86,110,81,47
AALF014120-RA,1,1,0,3
AALF014121-RA,67,103,26,14
AALF014125-RA,36,6,6,12
AALF014131-RA,0,0,0,0
AALF014142-RA,4,5,1,0
AALF014146-RA,25,4,8,8
AALF014147-RA,147,104,59,74
AALF014148-RA,65,19,15,16
AALF014149-RA,11,4,5,7
AALF014152-RA,0,0,0,0
AALF014153-RA,0,0,0,0
AALF014154-RA,0,0,0,0
AALF014156-RA,22,102,55,122
AALF014158-RA,0,0,0,0
AALF014159-RA,4,2,0,1
AALF014161-RA,0,0,1,1
AALF014162-RA,2,0,1,0
AALF014163-RA,0,0,0,0
AALF014165-RA,3,2,0,2
AALF014166-RA,0,0,0,0
AALF014167-RA,14,3,2,0
AALF014168-RA,0,0,1,0
AALF014170-RA,2,0,0,2
AALF014171-RA,142,169,101,199
AALF014172-RA,49,27,16,16
AALF014174-RA,3,3,2,1
AALF014175-RA,0,0,0,0
AALF014176-RA,0,0,0,0
AALF014180-RA,0,0,0,0
AALF014181-RA,0,1,0,0
AALF014182-RA,0,0,0,0
AALF014183-RA,2,0,0,0
AALF014184-RA,0,0,2,0
AALF014185-RA,0,0,0,3
AALF014186-RA,6,2,4,0
AALF014187-RA,43,43,33,38
AALF014188-RA,0,0,0,0
AALF014189-RA,32,11,11,16
AALF014191-RA,0,0,0,0
AALF014192-RA,0,3,0,0
AALF014193-RA,0,0,0,1
AALF014200-RA,0,0,0,0
AALF014201-RA,3,1,0,0
AALF014202-RA,11,2,4,1
AALF014205-RA,0,0,0,1
AALF014206-RA,0,0,0,0
AALF014207-RA,0,0,0,0
AALF014208-RA,0,0,0,0
AALF014209-RA,1,3,2,0
AALF014211-RA,31,24,13,9
AALF014212-RA,3,0,0,0
AALF014213-RA,0,0,0,0
AALF014214-RA,21,9,20,10
AALF014217-RA,0,3,4,2
AALF014218-RA,437,641,388,511
AALF014219-RA,3,0,5,1
AALF014220-RA,9,2,4,3
AALF014222-RA,0,0,1,0
AALF014224-RA,112,130,80,72
AALF014225-RA,0,1,0,5
AALF014226-RA,4,4,0,0
AALF014227-RA,27,11,4,21
AALF014228-RA,24,45,18,36
AALF014229-RA,14,4,4,6
AALF014230-RA,18,19,6,13
AALF014231-RA,2,1,0,0
AALF014232-RA,5,0,0,0
AALF014234-RA,1,0,0,0
AALF014236-RA,0,0,0,0
AALF014239-RA,0,0,0,0
AALF014240-RA,0,0,0,0
AALF014241-RA,9,0,0,0
AALF014247-RA,2,0,0,0
AALF014248-RA,0,0,0,0
AALF014249-RA,1,1,0,0
AALF014250-RA,0,0,0,0
AALF014251-RA,0,0,0,0
AALF014252-RA,9,1,1,1
AALF014253-RA,0,0,0,0
AALF014254-RA,3,2,1,1
AALF014256-RA,3,0,1,0
AALF014258-RA,1,13,8,0
AALF014259-RA,7,3,2,5
AALF014260-RA,0,0,0,0
AALF014263-RA,0,0,0,0
AALF014265-RA,0,0,0,0
AALF014266-RA,0,0,0,0
AALF014269-RA,7,4,3,7
AALF014270-RA,7,10,12,19
AALF014271-RA,18,9,0,3
AALF014272-RA,0,0,2,0
AALF014273-RA,0,0,0,0
AALF014276-RA,2,0,0,0
AALF014277-RA,3,2,2,0
AALF014278-RA,45,14,25,36
AALF014279-RA,1,1,0,0
AALF014280-RA,2,0,0,1
AALF014281-RA,23,9,5,4
AALF014284-RA,3,1,0,0
AALF014286-RA,1,2,1,2
AALF014287-RA,77,70,68,71
AALF014288-RA,0,0,0,0
AALF014289-RA,2,0,0,2
AALF014290-RA,0,0,0,0
AALF014291-RA,251,300,239,228
AALF014293-RA,0,0,0,1
AALF014295-RA,0,0,0,0
AALF014296-RA,1,0,0,3
AALF014297-RA,0,0,0,0
AALF014299-RA,32,32,22,16
AALF014301-RA,15,5,4,3
AALF014302-RA,1,2,4,1
AALF014303-RA,0,0,0,0
AALF014315-RA,15,14,2,7
AALF014316-RA,35,32,23,38
AALF014317-RA,2,1,0,1
AALF014318-RA,6,11,7,8
AALF014319-RA,0,0,0,0
AALF014321-RA,1,1,0,0
AALF014322-RA,369,454,307,453
AALF014323-RA,57,37,20,29
AALF014325-RA,1,1,0,0
AALF014326-RA,50,22,10,9
AALF014329-RA,3,1,0,0
AALF014330-RA,25,29,23,12
AALF014333-RA,0,1,0,2
AALF014335-RA,119,117,99,142
AALF014336-RA,17,2,3,3
AALF014337-RA,45,25,13,16
AALF014338-RA,0,0,0,0
AALF014339-RA,9,0,0,0
AALF014340-RA,0,3,0,0
AALF014341-RA,0,0,0,0
AALF014342-RA,2,2,2,1
AALF014346-RA,2,0,0,0
AALF014347-RA,0,0,0,0
AALF014350-RA,14,13,11,7
AALF014351-RA,32,64,38,21
AALF014352-RA,0,2,0,0
AALF014357-RA,0,0,0,0
AALF014358-RA,0,1,1,0
AALF014360-RA,2,1,0,0
AALF014362-RA,0,0,0,0
AALF014364-RA,0,0,0,2
AALF014365-RA,0,0,0,0
AALF014367-RA,4,2,1,2
AALF014369-RA,0,0,0,0
AALF014370-RA,9,9,6,6
AALF014372-RA,2,0,0,1
AALF014374-RA,40,22,15,8
AALF014375-RA,2,0,0,0
AALF014387-RA,8,0,0,1
AALF014388-RA,2,3,3,0
AALF014390-RA,199,342,219,308
AALF014391-RA,0,0,0,0
AALF014392-RA,0,2,0,0
AALF014393-RA,0,0,0,0
AALF014394-RA,18,14,7,3
AALF014395-RA,2,0,3,0
AALF014396-RA,25,9,8,5
AALF014397-RA,4,0,1,0
AALF014398-RA,0,0,0,0
AALF014399-RA,46,68,39,62
AALF014403-RA,11,7,5,4
AALF014404-RA,1,0,1,0
AALF014405-RA,26,21,15,12
AALF014406-RA,144,164,109,140
AALF014409-RA,1,0,0,0
AALF014412-RA,0,0,0,0
AALF014417-RA,150,120,108,134
AALF014419-RA,104,104,79,100
AALF014425-RA,0,1,2,0
AALF014430-RA,0,0,0,0
AALF014431-RA,0,0,0,0
AALF014432-RA,0,0,0,0
AALF014434-RA,0,0,0,1
AALF014435-RA,0,0,0,0
AALF014436-RA,0,0,1,0
AALF014438-RA,0,1,0,1
AALF014440-RA,0,0,0,0
AALF014441-RA,0,0,0,0
AALF014444-RA,3,1,0,0
AALF014445-RA,12,11,6,9
AALF014446-RA,9,2,0,1
AALF014447-RA,0,0,0,0
AALF014448-RA,2,4,2,12
AALF014449-RA,79,44,29,35
AALF014450-RA,5,5,1,6
AALF014451-RA,0,0,0,0
AALF014452-RA,0,0,0,0
AALF014453-RA,0,0,0,0
AALF014454-RA,0,0,0,0
AALF014455-RA,0,0,0,0
AALF014456-RA,0,0,0,0
AALF014457-RA,0,0,0,0
AALF014460-RA,8,3,2,2
AALF014466-RA,0,0,0,0
AALF014467-RA,0,0,0,0
AALF014468-RA,2,6,2,0
AALF014469-RA,0,0,1,0
AALF014471-RA,0,0,0,0
AALF014472-RA,0,0,0,0
AALF014494-RA,3,0,0,0
AALF014495-RA,0,0,0,0
AALF014496-RA,0,0,0,0
AALF014497-RA,1,0,0,0
AALF014498-RA,0,0,0,0
AALF014499-RA,7,3,0,5
AALF014500-RA,29,8,7,8
AALF014502-RA,485,313,208,294
AALF014503-RA,0,1,0,0
AALF014505-RA,0,0,1,0
AALF014506-RA,5,6,10,7
AALF014507-RA,11,7,7,2
AALF014508-RA,4,0,3,0
AALF014509-RA,2,2,0,1
AALF014510-RA,0,0,0,0
AALF014512-RA,30,22,14,22
AALF014513-RA,44,38,31,40
AALF014515-RA,25,16,13,5
AALF014517-RA,3,1,0,0
AALF014522-RA,1,0,0,2
AALF014524-RA,2,1,0,0
AALF014526-RA,5,2,4,5
AALF014528-RA,1,1,1,1
AALF014530-RA,9,6,5,1
AALF014531-RA,538,703,596,792
AALF014532-RA,27,11,11,6
AALF014533-RA,9,0,0,1
AALF014535-RA,222,119,84,83
AALF014536-RA,0,2,2,0
AALF014544-RA,0,0,0,0
AALF014545-RA,0,0,0,0
AALF014547-RA,12,12,8,5
AALF014548-RA,0,0,0,0
AALF014549-RA,9,3,0,0
AALF014550-RA,19,8,8,1
AALF014552-RA,7,1,3,0
AALF014553-RA,54,54,46,57
AALF014554-RA,5,1,5,0
AALF014555-RA,0,0,0,4
AALF014556-RA,7,6,2,2
AALF014558-RA,0,0,1,0
AALF014561-RA,0,0,1,0
AALF014571-RA,0,0,0,0
AALF014572-RA,103,79,49,77
AALF014573-RA,285,248,178,247
AALF014574-RA,0,0,0,0
AALF014580-RA,3,1,4,2
AALF014584-RA,0,1,1,0
AALF014585-RA,0,0,0,0
AALF014586-RA,1,0,0,0
AALF014595-RA,6,4,2,4
AALF014596-RA,3,4,4,3
AALF014598-RA,0,1,0,1
AALF014600-RA,1,0,1,2
AALF014601-RA,0,0,1,0
AALF014603-RA,0,0,0,0
AALF014604-RA,0,0,0,0
AALF014605-RA,0,0,0,0
AALF014607-RA,0,0,0,0
AALF014609-RA,2,4,2,0
AALF014610-RA,0,0,0,0
AALF014630-RA,13,4,4,3
AALF014631-RA,7,2,0,4
AALF014632-RA,353,483,329,398
AALF014635-RA,0,0,0,0
AALF014636-RA,0,1,0,0
AALF014641-RA,0,0,0,0
AALF014642-RA,57,47,26,64
AALF014643-RA,5,2,1,2
AALF014644-RA,1,1,0,2
AALF014649-RA,0,0,0,0
AALF014650-RA,0,0,0,0
AALF014651-RA,0,0,0,0
AALF014653-RA,0,0,0,0
AALF014654-RA,0,0,0,0
AALF014655-RA,2,1,1,3
AALF014657-RA,0,0,0,0
AALF014664-RA,2,1,0,1
AALF014667-RA,26,28,6,9
AALF014670-RA,14,6,9,5
AALF014671-RA,0,0,0,0
AALF014674-RA,1,1,0,0
AALF014675-RA,3,0,1,0
AALF014676-RA,0,0,0,0
AALF014685-RA,2,0,3,2
AALF014686-RA,0,0,0,0
AALF014689-RA,4,1,1,2
AALF014690-RA,12,10,4,4
AALF014692-RA,3,3,0,1
AALF014693-RA,34,39,26,27
AALF014694-RA,7,2,4,7
AALF014697-RA,0,0,0,1
AALF014698-RA,3,0,0,10
AALF014699-RA,0,0,0,0
AALF014700-RA,0,0,0,0
AALF014701-RA,0,1,1,6
AALF014702-RA,0,0,0,0
AALF014703-RA,1,0,0,0
AALF014705-RA,1,0,0,0
AALF014708-RA,0,0,0,1
AALF014709-RA,2,0,0,0
AALF014710-RA,0,0,0,0
AALF014712-RA,1,1,2,0
AALF014714-RA,0,0,0,0
AALF014716-RA,5,0,3,0
AALF014718-RA,0,0,0,0
AALF014720-RA,0,0,0,0
AALF014722-RA,1,1,0,3
AALF014724-RA,0,0,0,0
AALF014725-RA,3,0,3,1
AALF014726-RA,6,2,2,2
AALF014727-RA,16,4,2,6
AALF014728-RA,82,116,93,119
AALF014729-RA,10,2,3,2
AALF014730-RA,93,77,70,79
AALF014731-RA,6,7,4,2
AALF014733-RA,0,0,0,0
AALF014736-RA,10,5,10,2
AALF014737-RA,0,0,2,2
AALF014739-RA,1,0,0,0
AALF014741-RA,1,1,1,0
AALF014743-RA,0,1,0,2
AALF014744-RA,0,0,0,3
AALF014746-RA,4,0,2,5
AALF014752-RA,18,5,5,10
AALF014753-RA,3,1,2,3
AALF014755-RA,0,0,1,1
AALF014756-RA,13,15,12,5
AALF014757-RA,10,0,0,0
AALF014759-RA,1,0,0,0
AALF014760-RA,110,102,76,58
AALF014762-RA,1,2,0,2
AALF014764-RA,0,0,0,0
AALF014765-RA,1,0,0,0
AALF014766-RA,5,1,0,3
AALF014767-RA,0,0,0,0
AALF014768-RA,0,0,0,0
AALF014769-RA,11,1,2,0
AALF014770-RA,3,5,2,2
AALF014771-RA,17,5,6,17
AALF014772-RA,19,14,16,19
AALF014773-RA,1,11,4,3
AALF014774-RA,21,21,15,12
AALF014775-RA,0,0,0,0
AALF014779-RA,79,87,41,28
AALF014780-RA,12,0,1,0
AALF014782-RA,0,0,0,0
AALF014783-RA,0,0,0,0
AALF014784-RA,6,1,3,0
AALF014785-RA,7,11,4,10
AALF014786-RA,133,139,104,116
AALF014787-RA,15,8,11,11
AALF014790-RA,4,1,1,2
AALF014791-RA,0,0,0,1
AALF014792-RA,1,8,5,8
AALF014793-RA,2,1,3,3
AALF014801-RA,0,0,1,0
AALF014804-RA,0,0,0,0
AALF014805-RA,2,0,0,0
AALF014816-RA,0,4,0,3
AALF014817-RA,3,6,3,5
AALF014821-RA,51,28,27,34
AALF014822-RA,4,4,1,0
AALF014823-RA,26,32,30,30
AALF014824-RA,6,2,2,4
AALF014825-RA,4,1,1,0
AALF014826-RA,47,11,20,21
AALF014830-RA,0,1,2,1
AALF014831-RA,0,1,2,1
AALF014835-RA,7,7,8,1
AALF014836-RA,0,0,0,0
AALF014837-RA,11,2,3,3
AALF014838-RA,2,1,1,0
AALF014840-RA,12,10,6,1
AALF014842-RA,125,33,30,41
AALF014843-RA,3,2,0,2
AALF014844-RA,6,2,6,1
AALF014845-RA,3,0,1,0
AALF014846-RA,2,1,2,0
AALF014847-RA,10,3,0,2
AALF014848-RA,0,0,0,0
AALF014849-RA,0,0,0,0
AALF014851-RA,25,21,12,9
AALF014852-RA,6,2,1,3
AALF014853-RA,0,0,0,0
AALF014854-RA,5,11,8,3
AALF014855-RA,1,0,3,0
AALF014856-RA,0,0,0,0
AALF014858-RA,14,20,9,14
AALF014859-RA,0,0,0,0
AALF014862-RA,2,1,0,0
AALF014863-RA,1,0,0,0
AALF014864-RA,0,0,0,0
AALF014865-RA,1,0,0,0
AALF014866-RA,0,1,0,0
AALF014868-RA,3,1,0,1
AALF014869-RA,2,0,0,0
AALF014870-RA,1,0,0,0
AALF014871-RA,0,0,0,0
AALF014872-RA,0,1,2,0
AALF014885-RA,1,3,0,2
AALF014886-RA,28,8,5,0
AALF014887-RA,12,7,4,3
AALF014888-RA,3,0,0,1
AALF014890-RA,6,1,0,1
AALF014891-RA,1,1,3,2
AALF014893-RA,0,0,0,0
AALF014895-RA,2,1,0,0
AALF014904-RA,9,1,0,0
AALF014905-RA,18,17,7,5
AALF014907-RA,119,169,102,154
AALF014908-RA,1,0,0,0
AALF014909-RA,0,2,1,6
AALF014910-RA,0,0,0,0
AALF014911-RA,0,0,0,2
AALF014912-RA,7,3,3,1
AALF014913-RA,16,21,10,25
AALF014914-RA,3,0,0,2
AALF014918-RA,5,8,8,2
AALF014925-RA,0,0,0,0
AALF014927-RA,0,0,0,1
AALF014928-RA,2,3,3,1
AALF014930-RA,0,0,0,0
AALF014931-RA,0,0,0,1
AALF014933-RA,0,1,2,0
AALF014935-RA,0,0,0,0
AALF014936-RA,3,0,0,0
AALF014937-RA,40,10,4,4
AALF014938-RA,3,4,3,2
AALF014940-RA,36,17,17,28
AALF014941-RA,0,0,0,0
AALF014942-RA,15,7,6,13
AALF014943-RA,205,124,91,68
AALF014944-RA,31,7,5,3
AALF014946-RA,11,4,4,6
AALF014947-RA,1,0,0,0
AALF014948-RA,11,11,5,8
AALF014949-RA,444,253,172,314
AALF014950-RA,0,0,0,0
AALF014951-RA,0,0,0,0
AALF014952-RA,0,0,0,1
AALF014953-RA,0,0,1,0
AALF014954-RA,11,5,5,2
AALF014955-RA,24,26,14,12
AALF014959-RA,0,0,0,0
AALF014961-RA,0,1,0,0
AALF014966-RA,1,0,0,1
AALF014967-RA,2,1,1,3
AALF014968-RA,3,0,0,0
AALF014972-RA,39,27,13,19
AALF014974-RA,0,0,0,0
AALF014975-RA,0,0,0,0
AALF014976-RA,0,0,0,0
AALF014977-RA,0,0,0,0
AALF014982-RA,35,22,10,13
AALF014983-RA,10,8,11,3
AALF014984-RA,19,4,4,4
AALF014985-RA,115,74,59,64
AALF014986-RA,3,0,2,1
AALF014987-RA,4,0,0,0
AALF014988-RA,3,1,3,1
AALF014989-RA,2,2,0,0
AALF014990-RA,0,0,0,0
AALF014991-RA,0,0,0,0
AALF014992-RA,0,0,0,0
AALF014993-RA,0,0,0,0
AALF014994-RA,0,0,0,0
AALF014997-RA,0,0,0,0
AALF014999-RA,56,15,9,15
AALF015000-RA,15,3,7,3
AALF015001-RA,0,0,0,0
AALF015002-RA,0,0,0,0
AALF015003-RA,0,0,2,0
AALF015004-RA,1,0,1,0
AALF015005-RA,12,4,1,0
AALF015006-RA,1,0,0,0
AALF015007-RA,0,2,0,1
AALF015013-RA,0,0,0,0
AALF015014-RA,0,0,0,0
AALF015022-RA,19,8,13,7
AALF015023-RA,0,0,0,0
AALF015026-RA,0,0,0,0
AALF015027-RA,0,0,0,0
AALF015028-RA,0,0,0,0
AALF015029-RA,0,0,0,0
AALF015033-RA,288,225,106,185
AALF015034-RA,2,0,0,0
AALF015037-RA,1,1,0,1
AALF015041-RA,14,20,17,6
AALF015042-RA,3,1,5,4
AALF015043-RA,0,1,3,1
AALF015044-RA,1,0,0,1
AALF015047-RA,46,34,13,32
AALF015048-RA,42,19,23,11
AALF015049-RA,0,0,0,0
AALF015050-RA,0,0,0,0
AALF015051-RA,0,0,0,0
AALF015053-RA,0,0,0,0
AALF015056-RA,0,0,0,0
AALF015060-RA,7,0,3,1
AALF015064-RA,0,0,0,0
AALF015068-RA,3,3,0,4
AALF015071-RA,0,0,1,0
AALF015072-RA,12,4,1,1
AALF015077-RA,45,4,6,2
AALF015078-RA,30,18,29,18
AALF015079-RA,0,0,0,0
AALF015085-RA,0,0,0,0
AALF015086-RA,7,7,5,4
AALF015087-RA,4,0,7,1
AALF015088-RA,43,25,15,8
AALF015089-RA,0,0,0,0
AALF015090-RA,0,0,0,0
AALF015094-RA,0,1,2,5
AALF015096-RA,23,17,8,7
AALF015097-RA,8,12,4,0
AALF015099-RA,35,16,13,12
AALF015100-RA,1,1,1,2
AALF015110-RA,0,0,0,0
AALF015120-RA,0,0,0,0
AALF015126-RA,0,0,1,2
AALF015127-RA,1,2,3,3
AALF015138-RA,3,3,2,0
AALF015139-RA,1,0,0,0
AALF015140-RA,0,0,0,0
AALF015141-RA,0,0,0,0
AALF015143-RA,12,5,6,3
AALF015144-RA,0,0,0,0
AALF015146-RA,0,0,0,0
AALF015147-RA,0,0,0,0
AALF015160-RA,15,6,8,0
AALF015165-RA,70,28,18,13
AALF015172-RA,57,45,42,43
AALF015173-RA,1,0,0,0
AALF015174-RA,31,42,25,4
AALF015178-RA,0,0,0,0
AALF015179-RA,12,13,4,2
AALF015180-RA,4,0,0,0
AALF015181-RA,204,225,162,228
AALF015182-RA,3,1,0,0
AALF015184-RA,0,0,0,0
AALF015185-RA,1,0,0,0
AALF015188-RA,306,151,96,128
AALF015192-RA,0,0,0,0
AALF015201-RA,1,0,0,0
AALF015202-RA,0,0,0,0
AALF015203-RA,0,0,0,0
AALF015206-RA,0,0,0,0
AALF015207-RA,8,4,9,12
AALF015208-RA,46,19,22,24
AALF015209-RA,3,0,2,0
AALF015210-RA,437,510,365,417
AALF015212-RA,5,1,1,0
AALF015213-RA,1,0,3,0
AALF015214-RA,7,6,8,4
AALF015216-RA,2,0,0,0
AALF015217-RA,0,0,0,0
AALF015218-RA,1,1,0,1
AALF015219-RA,0,0,0,0
AALF015222-RA,0,0,0,0
AALF015223-RA,0,0,0,0
AALF015224-RA,0,0,0,0
AALF015229-RA,0,0,0,0
AALF015230-RA,2,0,1,2
AALF015237-RA,0,1,1,0
AALF015238-RA,54,86,63,64
AALF015239-RA,2,1,1,1
AALF015241-RA,0,1,0,0
AALF015242-RA,5,2,1,1
AALF015244-RA,0,0,0,0
AALF015245-RA,57,29,18,38
AALF015246-RA,0,0,0,0
AALF015247-RA,1,1,1,1
AALF015248-RA,1,0,0,0
AALF015249-RA,0,1,0,0
AALF015250-RA,25,5,4,1
AALF015261-RA,0,0,0,0
AALF015262-RA,19,1,2,0
AALF015268-RA,44,11,13,11
AALF015269-RA,0,0,0,0
AALF015270-RA,0,2,0,1
AALF015271-RA,0,0,0,0
AALF015272-RA,0,0,0,0
