gene_ID,dmso,drb,flavopiridol,triptolide
AALF004064,3.50698767853289,0,0,0
AALF004068,0,0,0,0
AALF004069,0,0,0,0
AALF004070,0,0,0,0
AALF004071,0,0,0,0
AALF004072,0,0,0,0
AALF004083,4.43540983643228,2.25535811462925,0.65993352497487,0.624430535928415
AALF004084,0,0,0,0
AALF004086,0,0,0,0
AALF004087,3.98412885928567,3.28908647977384,10.5177627044537,2.90264623104275
AALF004088,0,0,0,0
AALF004090,130.663647856414,143.612587879234,124.732103359748,136.127402452533
AALF004093,2.79807306677703,0.780385616448375,0.776377344702181,0.183652482821479
AALF004095,4.5154838758069,1.88179441824113,2.67447001825756,2.95235423603726
AALF004101,21.4756242478595,8.54590983795043,4.1171989016835,2.89742877226916
AALF004102,304.251289987032,303.570989229815,336.225319481823,345.787718441194
AALF004103,10.1855120402607,17.4257608061702,20.0487330270251,36.1269859282415
AALF004104,4041.79092190559,6038.00822173118,5768.10605163543,6415.3945510715
AALF004105,1.65230478724415,2.11841970308594,2.05613553767497,2.37110239699183
AALF004106,0,0,1.29848922277206,0
AALF004107,109.435188963497,131.621738751646,108.475722737944,167.706370836085
AALF004110,0.0582956196003576,0.0601572329327073,0.0854974987173364,0
AALF004111,0,0,0,0
AALF004112,0.371485127974835,0,0.121072749434593,0
AALF004114,0,0,0,0.303423286018336
AALF004115,0,0,0,0
AALF004116,87.6508349042847,53.6434342534544,52.8670612128626,64.9639870757187
AALF004117,0,0,0,0
AALF004118,275.269221658374,458.774201168455,403.715237731424,479.692971535256
AALF004119,0,0,0,0
AALF004120,73.6931914171183,79.0483470397634,69.6830801694078,83.5952503128951
AALF004121,0,0,0,0
AALF004122,13.0655609829856,14.13730153587,11.7205737739689,15.2487945276028
AALF004123,3.62081571755792,4.20349827351313,0.663794915659753,1.64872100449492
AALF004127,0.919632268026387,0.877377192909186,0.763443801318745,1.05345943561383
AALF004130,0,0,0,0
AALF004132,2.8103020264635,0.915804082218068,1.90897198292776,2.26297325872032
AALF004133,0,0,0,0
AALF004134,12.9714622920034,5.85391039443369,5.56418133078479,4.47511440025654
AALF004135,2.75284109196236,0,2.01868536043178,0
AALF004136,10.2478905041994,5.28757340908525,3.00595142909438,2.48870805461233
AALF004137,62.6982555819887,46.0009070550672,48.9006541580831,55.448446257605
AALF004138,15.0321031839858,9.38159282356149,7.65682563745421,7.43227329734454
AALF004141,0,0,0,0
AALF004142,146.815691261524,122.410926309567,125.604950008228,119.493588030893
AALF004143,0.165395917061563,0,0.485145789812889,0
AALF004144,0,0,0,0
AALF004145,0,0,0,0
AALF004146,0,0,0,0
AALF004147,0,0,0,0
AALF004148,0,0.617018520325109,0,0
AALF004149,3.49888880644029,2.67004008122612,2.58733055132402,2.46343865333489
AALF004150,11.282550552478,6.35064421007121,10.5300426375587,4.98177461720122
